date,programmer,project,time
2029-07-03,Mariola,NSTAT,0.75
2029-07-03,Mariola,BIRDY,1.75
2029-07-03,Mariola,NSTAT,0.25
2029-07-04,Antonie,XTOR,0.5
2029-07-04,Hella,NSTAT,1.25
2029-07-04,Mariola,XTOR,1.75
2029-07-04,Antonie,NSTAT,1.0
2029-07-04,Mariola,XTOR,1.5
2029-07-04,Mariola,XTOR,3.5
2029-07-04,Antonie,NSTAT,1.0
2029-07-04,Hella,BIRDY,1.75
2029-07-04,Hella,NSTAT,3.0
2029-07-04,Antonie,NSTAT,0.25
2029-07-05,Hella,NSTAT,3.25
2029-07-05,Hella,BIRDY,1.75
2029-07-05,Mariola,BIRDY,3.0
2029-07-05,Hella,NSTAT,0.25
2029-07-05,Antonie,NSTAT,0.25
2029-07-05,Mariola,NSTAT,0.75
2029-07-05,Hella,BIRDY,1.5
2029-07-05,Mariola,BIRDY,0.5
2029-07-06,Hella,BIRDY,1.0
2029-07-06,Hella,XTOR,0.5
2029-07-06,Mariola,BIRDY,1.0
2029-07-06,Mariola,BIRDY,2.0
2029-07-06,Hella,BIRDY,0.75
2029-07-06,Hella,NSTAT,1.75
2029-07-06,Hella,NSTAT,1.5
2029-07-06,Mariola,BIRDY,2.0
2029-07-09,Mariola,XTOR,3.75
2029-07-09,Mariola,NSTAT,0.75
2029-07-09,Hella,BIRDY,1.25
2029-07-09,Mariola,NSTAT,0.25
2029-07-10,Hella,BIRDY,0.25
2029-07-10,Mariola,BIRDY,1.0
2029-07-10,Mariola,BIRDY,1.75
2029-07-10,Fatima,BIRDY,0.25
2029-07-10,Hella,XTOR,1.0
2029-07-10,Fatima,BIRDY,1.25
2029-07-11,Mariola,NSTAT,0.5
2029-07-11,Hella,NSTAT,1.25
2029-07-11,Mariola,XTOR,3.75
2029-07-11,Mariola,NSTAT,0.75
2029-07-11,Mariola,NSTAT,1.0
2029-07-12,Hella,NSTAT,1.75
2029-07-12,Mariola,XTOR,2.5
2029-07-12,Antonie,BIRDY,2.5
2029-07-12,Hella,BIRDY,1.25
2029-07-12,Hella,NSTAT,0.25
2029-07-12,Fatima,BIRDY,0.5
2029-07-13,Antonie,NSTAT,0.25
2029-07-13,Hella,XTOR,0.75
2029-07-13,Fatima,NSTAT,1.25
2029-07-13,Hella,XTOR,0.75
2029-07-13,Mariola,XTOR,4.25
2029-07-13,Hella,BIRDY,0.5
2029-07-13,Hella,NSTAT,0.75
2029-07-16,Mariola,XTOR,4.0
2029-07-16,Fatima,NSTAT,0.75
2029-07-16,Mariola,BIRDY,2.5
2029-07-16,Hella,XTOR,1.25
2029-07-16,Hella,NSTAT,1.75
2029-07-16,Mariola,BIRDY,3.25
2029-07-16,Mariola,XTOR,3.25
2029-07-16,Mariola,NSTAT,0.75
2029-07-16,Hella,NSTAT,1.75
2029-07-16,Hella,BIRDY,0.75
2029-07-16,Mariola,BIRDY,1.75
2029-07-17,Mariola,XTOR,1.25
2029-07-17,Antonie,XTOR,0.25
2029-07-17,Mariola,BIRDY,3.0
2029-07-17,Hella,BIRDY,1.5
2029-07-17,Hella,XTOR,1.25
2029-07-17,Hella,NSTAT,0.5
2029-07-17,Mariola,NSTAT,1.25
2029-07-17,Mariola,XTOR,2.75
2029-07-18,Mariola,XTOR,0.25
2029-07-18,Hella,BIRDY,1.25
2029-07-18,Hella,NSTAT,2.25
2029-07-18,Hella,NSTAT,1.0
2029-07-18,Hella,BIRDY,1.5
2029-07-18,Fatima,BIRDY,0.25
2029-07-18,Mariola,BIRDY,3.25
2029-07-19,Hella,XTOR,0.75
2029-07-19,Hella,NSTAT,2.0
2029-07-19,Mariola,NSTAT,0.75
2029-07-19,Mariola,XTOR,3.5
2029-07-19,Hella,XTOR,1.25
2029-07-19,Hella,NSTAT,2.25
2029-07-19,Mariola,NSTAT,1.25
2029-07-19,Mariola,XTOR,0.5
2029-07-19,Hella,XTOR,0.75
2029-07-20,Hella,NSTAT,1.75
2029-07-20,Fatima,NSTAT,0.5
2029-07-20,Hella,XTOR,0.5
2029-07-20,Mariola,BIRDY,3.25
2029-07-20,Mariola,BIRDY,1.75
2029-07-20,Mariola,BIRDY,2.5
2029-07-23,Hella,NSTAT,1.0
2029-07-23,Mariola,XTOR,4.0
2029-07-23,Mariola,NSTAT,0.75
2029-07-23,Mariola,BIRDY,1.25
2029-07-23,Mariola,BIRDY,1.5
2029-07-23,Mariola,NSTAT,0.25
2029-07-23,Mariola,NSTAT,1.0
2029-07-23,Mariola,XTOR,2.25
2029-07-24,Hella,NSTAT,3.25
2029-07-24,Hella,BIRDY,1.0
2029-07-24,Hella,BIRDY,0.25
2029-07-24,Mariola,BIRDY,2.0
2029-07-24,Mariola,BIRDY,0.75
2029-07-24,Mariola,NSTAT,0.5
2029-07-24,Fatima,XTOR,0.25
2029-07-24,Hella,BIRDY,1.25
2029-07-24,Hella,NSTAT,3.5
2029-07-24,Fatima,NSTAT,1.0
2029-07-25,Mariola,XTOR,0.75
2029-07-25,Mariola,BIRDY,2.5
2029-07-25,Hella,BIRDY,1.75
2029-07-25,Mariola,NSTAT,1.0
2029-07-25,Antonie,BIRDY,2.25
2029-07-25,Hella,NSTAT,2.25
2029-07-25,Hella,NSTAT,0.25
2029-07-26,Hella,BIRDY,0.5
2029-07-26,Hella,XTOR,1.0
2029-07-26,Hella,NSTAT,2.0
2029-07-26,Hella,BIRDY,1.75
2029-07-26,Mariola,BIRDY,3.0
2029-07-26,Mariola,BIRDY,2.25
2029-07-27,Mariola,NSTAT,0.75
2029-07-27,Antonie,XTOR,0.5
2029-07-27,Antonie,XTOR,0.25
2029-07-27,Fatima,XTOR,0.25
2029-07-27,Mariola,XTOR,0.5
2029-07-30,Mariola,NSTAT,0.25
2029-07-30,Hella,XTOR,0.75
2029-07-30,Mariola,XTOR,1.5
2029-07-30,Mariola,XTOR,4.25
2029-07-30,Hella,XTOR,1.0
2029-07-30,Hella,NSTAT,2.5
2029-07-30,Mariola,XTOR,0.5
2029-07-30,Hella,XTOR,1.25
2029-07-31,Mariola,XTOR,3.0
2029-07-31,Mariola,BIRDY,1.5
2029-07-31,Hella,BIRDY,1.5
2029-08-01,Mariola,NSTAT,0.75
2029-08-01,Hella,XTOR,0.5
2029-08-01,Fatima,NSTAT,1.0
2029-08-01,Mariola,BIRDY,2.75
2029-08-01,Hella,NSTAT,1.25
2029-08-01,Hella,BIRDY,1.75
2029-08-01,Hella,XTOR,0.5
2029-08-01,Hella,XTOR,0.5
2029-08-01,Hella,BIRDY,0.75
2029-08-01,Mariola,BIRDY,2.75
2029-08-01,Hella,BIRDY,1.75
2029-08-02,Hella,BIRDY,1.0
2029-08-02,Hella,XTOR,0.25
2029-08-02,Hella,NSTAT,3.75
2029-08-02,Hella,BIRDY,1.5
2029-08-02,Mariola,XTOR,0.5
2029-08-02,Hella,BIRDY,0.25
2029-08-02,Mariola,XTOR,0.5
2029-08-02,Hella,XTOR,1.25
2029-08-03,Mariola,XTOR,2.0
2029-08-03,Hella,BIRDY,1.75
2029-08-03,Mariola,XTOR,1.5
2029-08-03,Hella,XTOR,0.5
2029-08-06,Hella,XTOR,0.25
2029-08-06,Mariola,XTOR,2.5
2029-08-06,Hella,XTOR,0.25
2029-08-06,Hella,NSTAT,4.0
2029-08-06,Hella,XTOR,1.25
2029-08-06,Mariola,NSTAT,1.0
2029-08-06,Mariola,BIRDY,2.0
2029-08-06,Mariola,NSTAT,1.0
2029-08-06,Hella,XTOR,0.5
2029-08-06,Hella,NSTAT,1.5
2029-08-07,Hella,NSTAT,3.0
2029-08-07,Hella,BIRDY,1.5
2029-08-07,Hella,NSTAT,2.0
2029-08-07,Hella,BIRDY,0.5
2029-08-08,Mariola,NSTAT,1.25
2029-08-08,Hella,BIRDY,1.25
2029-08-08,Hella,BIRDY,0.5
2029-08-08,Mariola,XTOR,1.0
2029-08-08,Hella,XTOR,0.5
2029-08-08,Mariola,XTOR,1.75
2029-08-08,Mariola,NSTAT,1.25
2029-08-09,Antonie,XTOR,1.0
2029-08-09,Hella,NSTAT,2.5
2029-08-09,Hella,BIRDY,1.75
2029-08-09,Hella,NSTAT,3.75
2029-08-09,Hella,XTOR,0.25
2029-08-09,Mariola,NSTAT,1.25
2029-08-09,Hella,BIRDY,0.5
2029-08-09,Fatima,NSTAT,0.5
2029-08-10,Hella,NSTAT,3.75
2029-08-10,Hella,XTOR,0.25
2029-08-10,Mariola,BIRDY,1.25
2029-08-10,Hella,XTOR,1.0
2029-08-10,Mariola,XTOR,2.5
2029-08-13,Hella,BIRDY,1.25
2029-08-13,Mariola,BIRDY,0.5
2029-08-13,Hella,NSTAT,1.0
2029-08-13,Hella,BIRDY,1.5
2029-08-13,Mariola,NSTAT,0.75
2029-08-13,Antonie,XTOR,1.0
2029-08-13,Mariola,XTOR,3.25
2029-08-14,Hella,BIRDY,1.0
2029-08-14,Mariola,BIRDY,2.5
2029-08-14,Hella,XTOR,1.25
2029-08-14,Mariola,XTOR,1.25
2029-08-15,Hella,BIRDY,0.75
2029-08-15,Mariola,NSTAT,0.75
2029-08-15,Hella,NSTAT,3.0
2029-08-15,Antonie,XTOR,0.5
2029-08-15,Hella,BIRDY,0.5
2029-08-15,Mariola,NSTAT,0.5
2029-08-16,Hella,NSTAT,2.5
2029-08-16,Mariola,NSTAT,0.5
2029-08-16,Mariola,NSTAT,0.25
2029-08-16,Hella,NSTAT,1.25
2029-08-16,Hella,XTOR,0.75
2029-08-16,Mariola,XTOR,0.5
2029-08-16,Mariola,BIRDY,0.5
2029-08-16,Hella,XTOR,0.25
2029-08-17,Hella,BIRDY,0.5
2029-08-17,Hella,NSTAT,1.5
2029-08-20,Hella,BIRDY,1.25
2029-08-20,Mariola,NSTAT,1.0
2029-08-20,Hella,XTOR,0.75
2029-08-20,Hella,NSTAT,3.25
2029-08-20,Hella,XTOR,0.5
2029-08-20,Mariola,XTOR,3.25
2029-08-20,Hella,NSTAT,4.25
2029-08-20,Hella,NSTAT,3.5
2029-08-20,Mariola,BIRDY,0.75
2029-08-21,Mariola,NSTAT,0.75
2029-08-21,Mariola,XTOR,2.25
2029-08-21,Hella,BIRDY,0.5
2029-08-21,Mariola,BIRDY,1.75
2029-08-22,Antonie,BIRDY,1.0
2029-08-22,Hella,XTOR,0.25
2029-08-22,Mariola,BIRDY,0.75
2029-08-22,Mariola,BIRDY,2.75
2029-08-22,Hella,XTOR,1.0
2029-08-22,Mariola,BIRDY,0.5
2029-08-22,Fatima,BIRDY,0.75
2029-08-22,Mariola,NSTAT,1.25
2029-08-22,Fatima,BIRDY,0.25
2029-08-22,Hella,BIRDY,1.5
2029-08-23,Fatima,NSTAT,0.5
2029-08-23,Hella,BIRDY,0.5
2029-08-23,Hella,NSTAT,2.0
2029-08-23,Hella,XTOR,0.75
2029-08-23,Mariola,NSTAT,0.25
2029-08-23,Mariola,BIRDY,0.75
2029-08-23,Mariola,NSTAT,1.25
2029-08-23,Hella,BIRDY,1.25
2029-08-23,Mariola,NSTAT,1.25
2029-08-24,Mariola,NSTAT,0.75
2029-08-24,Hella,BIRDY,0.5
2029-08-24,Hella,BIRDY,0.5
2029-08-24,Mariola,NSTAT,1.0
2029-08-24,Fatima,BIRDY,0.75
2029-08-24,Mariola,BIRDY,2.5
2029-08-24,Hella,NSTAT,2.75
2029-08-24,Antonie,NSTAT,0.25
2029-08-24,Mariola,NSTAT,1.0
2029-08-24,Mariola,XTOR,3.0
2029-08-27,Mariola,BIRDY,2.5
2029-08-27,Mariola,BIRDY,2.5
2029-08-27,Hella,NSTAT,1.0
2029-08-27,Hella,BIRDY,1.5
2029-08-27,Hella,BIRDY,1.0
2029-08-27,Hella,BIRDY,1.25
2029-08-27,Mariola,BIRDY,1.75
2029-08-27,Fatima,BIRDY,0.5
2029-08-28,Fatima,BIRDY,1.25
2029-08-28,Antonie,NSTAT,0.75
2029-08-28,Mariola,BIRDY,0.5
2029-08-28,Mariola,NSTAT,0.75
2029-08-28,Hella,XTOR,1.0
2029-08-28,Hella,NSTAT,1.5
2029-08-28,Hella,BIRDY,1.75
2029-08-28,Mariola,BIRDY,1.75
2029-08-29,Hella,XTOR,1.0
2029-08-29,Mariola,BIRDY,1.5
2029-08-29,Fatima,NSTAT,1.25
2029-08-29,Mariola,BIRDY,1.25
2029-08-29,Hella,NSTAT,2.0
2029-08-30,Mariola,NSTAT,0.25
2029-08-30,Mariola,BIRDY,2.0
2029-08-30,Mariola,XTOR,3.0
2029-08-30,Mariola,BIRDY,1.25
2029-08-30,Hella,NSTAT,2.25
2029-08-30,Hella,NSTAT,2.75
2029-08-30,Mariola,NSTAT,0.25
2029-08-30,Mariola,NSTAT,0.5
2029-08-31,Mariola,BIRDY,3.0
2029-08-31,Fatima,BIRDY,0.75
2029-08-31,Mariola,BIRDY,1.5
2029-08-31,Mariola,XTOR,1.5
2029-08-31,Hella,NSTAT,0.5
2029-08-31,Mariola,NSTAT,0.25
2029-08-31,Hella,NSTAT,2.75
2029-08-31,Hella,BIRDY,0.75
2029-08-31,Mariola,XTOR,1.25
2029-09-03,Hella,NSTAT,2.75
2029-09-03,Hella,BIRDY,1.0
2029-09-03,Mariola,NSTAT,1.25
2029-09-03,Hella,BIRDY,0.5
2029-09-03,Hella,NSTAT,0.5
2029-09-03,Mariola,BIRDY,2.0
2029-09-04,Hella,NSTAT,2.75
2029-09-04,Mariola,XTOR,4.25
2029-09-04,Mariola,BIRDY,2.0
2029-09-04,Hella,BIRDY,0.75
2029-09-04,Mariola,BIRDY,0.5
2029-09-04,Mariola,BIRDY,3.0
2029-09-04,Hella,NSTAT,4.25
2029-09-04,Antonie,BIRDY,1.0
2029-09-04,Hella,BIRDY,0.75
2029-09-04,Mariola,NSTAT,1.25
2029-09-05,Hella,NSTAT,0.75
2029-09-05,Mariola,BIRDY,0.25
2029-09-05,Mariola,BIRDY,0.5
2029-09-05,Antonie,BIRDY,3.5
2029-09-05,Mariola,NSTAT,0.75
2029-09-05,Hella,NSTAT,2.25
2029-09-06,Hella,NSTAT,2.0
2029-09-06,Mariola,XTOR,0.25
2029-09-06,Hella,NSTAT,3.5
2029-09-06,Hella,BIRDY,0.5
2029-09-06,Mariola,NSTAT,0.5
2029-09-06,Antonie,BIRDY,0.25
2029-09-07,Mariola,BIRDY,2.5
2029-09-07,Mariola,XTOR,4.0
2029-09-07,Hella,NSTAT,1.75
2029-09-07,Hella,NSTAT,0.25
2029-09-10,Mariola,XTOR,3.25
2029-09-10,Hella,NSTAT,3.75
2029-09-10,Mariola,BIRDY,3.0
2029-09-10,Mariola,NSTAT,0.25
2029-09-10,Mariola,BIRDY,2.5
2029-09-10,Hella,NSTAT,0.5
2029-09-10,Antonie,BIRDY,3.25
2029-09-11,Mariola,NSTAT,1.0
2029-09-11,Antonie,BIRDY,3.0
2029-09-11,Hella,BIRDY,1.25
2029-09-11,Mariola,XTOR,0.5
2029-09-11,Antonie,NSTAT,1.0
2029-09-11,Mariola,NSTAT,0.75
2029-09-11,Mariola,XTOR,1.25
2029-09-12,Hella,BIRDY,0.75
2029-09-12,Mariola,BIRDY,3.25
2029-09-12,Hella,NSTAT,4.25
2029-09-12,Hella,BIRDY,0.75
2029-09-12,Hella,NSTAT,4.25
2029-09-12,Mariola,BIRDY,2.75
2029-09-12,Hella,BIRDY,1.5
2029-09-12,Hella,NSTAT,0.5
2029-09-12,Hella,NSTAT,2.5
2029-09-12,Antonie,BIRDY,0.75
2029-09-13,Hella,BIRDY,0.75
2029-09-13,Hella,NSTAT,0.25
2029-09-13,Hella,NSTAT,1.0
2029-09-14,Hella,BIRDY,1.25
2029-09-14,Mariola,XTOR,4.25
2029-09-14,Hella,XTOR,0.75
2029-09-17,Antonie,BIRDY,2.5
2029-09-17,Hella,XTOR,0.25
2029-09-17,Mariola,XTOR,0.5
2029-09-17,Mariola,BIRDY,1.25
2029-09-17,Fatima,NSTAT,1.0
2029-09-18,Hella,XTOR,1.0
2029-09-18,Hella,NSTAT,1.0
2029-09-18,Mariola,BIRDY,0.25
2029-09-18,Hella,NSTAT,3.0
2029-09-18,Mariola,XTOR,1.5
2029-09-18,Hella,XTOR,0.75
2029-09-18,Hella,NSTAT,1.5
2029-09-18,Mariola,BIRDY,0.5
2029-09-18,Hella,NSTAT,1.5
2029-09-18,Hella,NSTAT,2.25
2029-09-19,Mariola,BIRDY,2.5
2029-09-19,Mariola,NSTAT,1.25
2029-09-19,Mariola,BIRDY,1.25
2029-09-19,Mariola,XTOR,2.5
2029-09-20,Fatima,NSTAT,0.25
2029-09-20,Hella,NSTAT,1.25
2029-09-20,Mariola,NSTAT,0.25
2029-09-20,Mariola,XTOR,1.25
2029-09-21,Hella,BIRDY,0.75
2029-09-21,Mariola,BIRDY,2.25
2029-09-21,Antonie,BIRDY,1.75
2029-09-21,Mariola,BIRDY,1.25
2029-09-21,Hella,BIRDY,0.5
2029-09-21,Hella,XTOR,1.25
2029-09-21,Hella,XTOR,0.5
2029-09-24,Mariola,BIRDY,1.75
2029-09-24,Mariola,NSTAT,1.0
2029-09-24,Hella,XTOR,0.75
2029-09-24,Mariola,XTOR,2.25
2029-09-25,Mariola,BIRDY,1.25
2029-09-25,Hella,BIRDY,1.0
2029-09-25,Hella,NSTAT,0.25
2029-09-25,Hella,NSTAT,2.75
2029-09-25,Fatima,BIRDY,1.0
2029-09-25,Hella,BIRDY,1.0
2029-09-25,Hella,NSTAT,0.75
2029-09-25,Hella,NSTAT,4.0
2029-09-26,Hella,BIRDY,0.75
2029-09-26,Mariola,BIRDY,1.25
2029-09-26,Antonie,NSTAT,1.0
2029-09-26,Mariola,NSTAT,1.0
2029-09-26,Hella,BIRDY,1.0
2029-09-26,Hella,NSTAT,0.75
2029-09-26,Hella,XTOR,0.25
2029-09-27,Antonie,NSTAT,0.75
2029-09-27,Hella,XTOR,0.75
2029-09-27,Hella,NSTAT,3.25
2029-09-27,Hella,NSTAT,0.25
2029-09-27,Mariola,XTOR,4.0
2029-09-28,Fatima,NSTAT,0.25
2029-09-28,Hella,BIRDY,0.25
2029-09-28,Antonie,NSTAT,0.25
2029-09-28,Hella,NSTAT,0.25
2029-09-28,Hella,NSTAT,1.5
2029-09-28,Mariola,XTOR,3.75
2029-09-28,Antonie,XTOR,0.25
2029-09-28,Mariola,XTOR,1.25
2029-09-28,Mariola,XTOR,0.25
2029-09-28,Mariola,NSTAT,0.75
2029-10-01,Mariola,BIRDY,0.25
2029-10-01,Mariola,NSTAT,0.25
2029-10-01,Mariola,XTOR,1.25
2029-10-01,Mariola,NSTAT,1.0
2029-10-02,Hella,BIRDY,0.75
2029-10-02,Hella,BIRDY,0.75
2029-10-02,Hella,NSTAT,1.75
2029-10-02,Mariola,XTOR,2.5
2029-10-02,Hella,NSTAT,3.0
2029-10-02,Mariola,XTOR,3.75
2029-10-02,Hella,BIRDY,1.25
2029-10-02,Mariola,NSTAT,0.5
2029-10-02,Hella,NSTAT,2.5
2029-10-02,Fatima,XTOR,0.25
2029-10-03,Hella,NSTAT,4.0
2029-10-03,Mariola,BIRDY,2.75
2029-10-03,Hella,BIRDY,0.5
2029-10-03,Hella,BIRDY,0.5
2029-10-03,Mariola,NSTAT,0.25
2029-10-03,Mariola,XTOR,0.25
2029-10-04,Antonie,XTOR,0.75
2029-10-04,Hella,BIRDY,1.25
2029-10-04,Hella,NSTAT,1.25
2029-10-04,Hella,NSTAT,2.25
2029-10-04,Hella,NSTAT,4.0
2029-10-04,Hella,BIRDY,0.25
2029-10-04,Antonie,NSTAT,0.75
2029-10-04,Mariola,BIRDY,1.75
2029-10-04,Hella,NSTAT,1.75
2029-10-04,Hella,BIRDY,1.75
2029-10-05,Hella,BIRDY,0.5
2029-10-05,Mariola,NSTAT,1.25
2029-10-05,Mariola,NSTAT,0.25
2029-10-05,Mariola,XTOR,2.0
2029-10-08,Mariola,BIRDY,0.5
2029-10-08,Antonie,NSTAT,1.0
2029-10-08,Mariola,BIRDY,2.0
2029-10-08,Hella,NSTAT,2.25
2029-10-08,Mariola,BIRDY,3.25
2029-10-08,Hella,BIRDY,1.25
2029-10-08,Hella,NSTAT,2.75
2029-10-08,Mariola,NSTAT,1.25
2029-10-08,Hella,NSTAT,3.75
2029-10-09,Hella,BIRDY,1.25
2029-10-09,Hella,NSTAT,2.0
2029-10-09,Mariola,XTOR,3.5
2029-10-09,Mariola,XTOR,1.75
2029-10-09,Hella,BIRDY,0.5
2029-10-09,Hella,NSTAT,0.75
2029-10-09,Hella,NSTAT,2.5
2029-10-10,Mariola,BIRDY,0.5
2029-10-10,Mariola,XTOR,1.25
2029-10-10,Hella,NSTAT,3.75
2029-10-10,Antonie,BIRDY,1.0
2029-10-10,Mariola,BIRDY,2.25
2029-10-10,Mariola,BIRDY,2.5
2029-10-10,Mariola,BIRDY,0.5
2029-10-11,Hella,BIRDY,1.75
2029-10-11,Hella,BIRDY,1.25
2029-10-11,Mariola,BIRDY,3.25
2029-10-11,Hella,XTOR,0.25
2029-10-11,Hella,BIRDY,1.5
2029-10-11,Mariola,BIRDY,0.25
2029-10-11,Hella,NSTAT,3.5
2029-10-11,Mariola,NSTAT,0.25
2029-10-11,Mariola,XTOR,0.5
2029-10-11,Hella,BIRDY,0.25
2029-10-12,Hella,NSTAT,3.75
2029-10-12,Hella,BIRDY,1.75
2029-10-12,Mariola,NSTAT,0.5
2029-10-12,Fatima,BIRDY,0.25
2029-10-12,Mariola,NSTAT,1.0
2029-10-12,Mariola,NSTAT,1.0
2029-10-15,Hella,XTOR,1.0
2029-10-15,Mariola,XTOR,0.25
2029-10-15,Mariola,BIRDY,0.75
2029-10-15,Mariola,NSTAT,0.75
2029-10-15,Antonie,XTOR,0.75
2029-10-15,Hella,NSTAT,1.75
2029-10-15,Mariola,XTOR,0.5
2029-10-15,Hella,XTOR,0.5
2029-10-15,Hella,NSTAT,3.0
2029-10-16,Hella,NSTAT,4.0
2029-10-16,Mariola,NSTAT,1.0
2029-10-16,Hella,XTOR,0.5
2029-10-16,Mariola,XTOR,4.25
2029-10-16,Hella,NSTAT,3.25
2029-10-16,Hella,NSTAT,3.75
2029-10-16,Mariola,BIRDY,1.0
2029-10-17,Fatima,NSTAT,1.0
2029-10-17,Mariola,NSTAT,0.75
2029-10-17,Hella,BIRDY,0.5
2029-10-17,Hella,BIRDY,1.5
2029-10-17,Hella,XTOR,0.25
2029-10-17,Mariola,BIRDY,1.5
2029-10-17,Hella,NSTAT,3.25
2029-10-18,Hella,BIRDY,1.5
2029-10-18,Hella,NSTAT,0.25
2029-10-18,Antonie,BIRDY,1.0
2029-10-18,Hella,BIRDY,1.25
2029-10-18,Antonie,BIRDY,0.75
2029-10-18,Hella,XTOR,1.0
2029-10-18,Mariola,XTOR,1.5
2029-10-18,Hella,XTOR,0.25
2029-10-19,Mariola,XTOR,1.5
2029-10-19,Hella,NSTAT,1.0
2029-10-19,Hella,BIRDY,0.25
2029-10-19,Mariola,NSTAT,0.75
2029-10-19,Hella,XTOR,1.0
2029-10-19,Mariola,BIRDY,1.25
2029-10-19,Hella,NSTAT,2.75
2029-10-19,Mariola,NSTAT,0.5
2029-10-19,Mariola,NSTAT,1.25
2029-10-19,Mariola,BIRDY,0.25
2029-10-22,Mariola,NSTAT,0.25
2029-10-22,Hella,NSTAT,2.75
2029-10-22,Mariola,BIRDY,1.5
2029-10-22,Hella,NSTAT,3.25
2029-10-22,Hella,XTOR,0.25
2029-10-22,Hella,BIRDY,1.5
2029-10-22,Antonie,BIRDY,1.0
2029-10-22,Hella,XTOR,0.75
2029-10-23,Mariola,XTOR,2.25
2029-10-23,Mariola,NSTAT,1.0
2029-10-23,Hella,BIRDY,1.75
2029-10-23,Mariola,BIRDY,1.5
2029-10-23,Mariola,NSTAT,0.75
2029-10-23,Hella,BIRDY,1.75
2029-10-23,Mariola,XTOR,2.25
2029-10-24,Mariola,BIRDY,2.0
2029-10-24,Mariola,XTOR,3.5
2029-10-24,Hella,NSTAT,2.25
2029-10-24,Mariola,BIRDY,1.5
2029-10-24,Mariola,XTOR,4.0
2029-10-24,Hella,XTOR,0.25
2029-10-24,Hella,NSTAT,2.5
2029-10-24,Fatima,XTOR,0.25
2029-10-25,Hella,XTOR,1.0
2029-10-25,Antonie,BIRDY,0.5
2029-10-25,Mariola,NSTAT,1.0
2029-10-25,Hella,BIRDY,1.75
2029-10-25,Hella,NSTAT,3.25
2029-10-25,Hella,XTOR,1.25
2029-10-26,Hella,BIRDY,1.25
2029-10-26,Hella,NSTAT,0.5
2029-10-26,Hella,BIRDY,0.5
2029-10-26,Mariola,BIRDY,1.0
2029-10-29,Hella,XTOR,0.5
2029-10-29,Mariola,NSTAT,0.5
2029-10-29,Hella,NSTAT,1.5
2029-10-29,Hella,BIRDY,1.75
2029-10-29,Mariola,NSTAT,0.75
2029-10-29,Hella,BIRDY,1.25
2029-10-30,Hella,XTOR,1.0
2029-10-30,Fatima,NSTAT,1.25
2029-10-30,Antonie,BIRDY,0.25
2029-10-30,Hella,NSTAT,1.25
2029-10-30,Hella,BIRDY,0.75
2029-10-30,Mariola,BIRDY,3.25
2029-10-31,Mariola,NSTAT,0.5
2029-10-31,Hella,BIRDY,0.25
2029-10-31,Mariola,BIRDY,2.5
2029-10-31,Hella,BIRDY,1.0
2029-10-31,Mariola,BIRDY,1.0
2029-11-01,Mariola,NSTAT,0.25
2029-11-01,Hella,BIRDY,0.5
2029-11-01,Hella,XTOR,1.25
2029-11-01,Hella,XTOR,1.25
2029-11-01,Hella,NSTAT,2.0
2029-11-01,Mariola,BIRDY,2.75
2029-11-02,Hella,BIRDY,1.0
2029-11-02,Hella,XTOR,1.25
2029-11-02,Hella,BIRDY,0.25
2029-11-02,Mariola,NSTAT,1.0
2029-11-02,Antonie,BIRDY,1.75
2029-11-05,Hella,BIRDY,1.25
2029-11-05,Antonie,XTOR,1.0
2029-11-05,Hella,BIRDY,0.75
2029-11-06,Mariola,BIRDY,2.75
2029-11-06,Hella,BIRDY,1.0
2029-11-06,Mariola,NSTAT,1.0
2029-11-06,Hella,BIRDY,1.0
2029-11-06,Mariola,NSTAT,0.5
2029-11-06,Antonie,BIRDY,1.0
2029-11-06,Mariola,XTOR,3.25
2029-11-07,Fatima,XTOR,0.25
2029-11-07,Hella,XTOR,1.25
2029-11-07,Mariola,BIRDY,2.0
2029-11-07,Hella,BIRDY,1.25
2029-11-07,Hella,BIRDY,0.5
2029-11-08,Hella,NSTAT,1.75
2029-11-08,Mariola,NSTAT,0.25
2029-11-08,Mariola,NSTAT,0.5
2029-11-08,Mariola,NSTAT,1.0
2029-11-08,Mariola,NSTAT,0.25
2029-11-08,Hella,NSTAT,0.25
2029-11-08,Hella,BIRDY,0.5
2029-11-08,Hella,XTOR,1.0
2029-11-09,Fatima,NSTAT,1.25
2029-11-09,Mariola,XTOR,2.0
2029-11-09,Mariola,BIRDY,0.5
2029-11-09,Hella,NSTAT,2.75
2029-11-09,Hella,NSTAT,1.0
2029-11-12,Fatima,BIRDY,0.75
2029-11-12,Hella,NSTAT,1.5
2029-11-12,Mariola,NSTAT,1.25
2029-11-12,Mariola,NSTAT,1.0
2029-11-12,Mariola,BIRDY,0.5
2029-11-12,Mariola,NSTAT,1.25
2029-11-12,Mariola,XTOR,3.25
2029-11-13,Hella,BIRDY,1.75
2029-11-13,Hella,NSTAT,2.25
2029-11-13,Mariola,NSTAT,0.5
2029-11-13,Mariola,XTOR,1.0
2029-11-13,Mariola,NSTAT,0.75
2029-11-13,Hella,XTOR,0.5
2029-11-13,Mariola,BIRDY,1.0
2029-11-13,Mariola,BIRDY,3.25
2029-11-13,Hella,BIRDY,0.5
2029-11-13,Hella,NSTAT,0.5
2029-11-13,Hella,XTOR,1.0
2029-11-14,Mariola,BIRDY,1.25
